PVID,metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,seen_num_over_denom,all_num_over_denom,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/6/2017 11:37:23 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/7/2017 11:36:56 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/8/2017 11:42:16 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/9/2017 11:45:15 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/10/2017 11:39:29 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/12/2017 11:45:26 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,76,128,59.3750000000000000,76,142,53.5211267605633803,6546,6547,273,1,2/13/2017 11:39:50 PM,0.5937500000000000000,0.5352112676056338028,
1.72068700041021E+15,DM-FOOT,77,128,60.1562500000000000,77,142,54.2253521126760563,6546,6547,273,1,2/14/2017 11:41:28 PM,0.6015625000000000000,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,77,128,60.1562500000000000,77,142,54.2253521126760563,6546,6547,273,1,2/15/2017 11:37:22 PM,0.6015625000000000000,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,77,128,60.1562500000000000,77,142,54.2253521126760563,6546,6547,273,1,2/16/2017 11:40:11 PM,0.6015625000000000000,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,77,129,59.6899224806201550,77,142,54.2253521126760563,6546,6547,273,1,2/17/2017 11:37:49 PM,0.5968992248062015503,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,77,128,60.1562500000000000,77,142,54.2253521126760563,6546,6547,273,1,2/19/2017 11:39:54 PM,0.6015625000000000000,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,77,128,60.1562500000000000,77,142,54.2253521126760563,6546,6547,273,1,2/20/2017 11:43:03 PM,0.6015625000000000000,0.5422535211267605633,
1.72068700041021E+15,DM-FOOT,78,129,60.4651162790697674,78,143,54.5454545454545455,6546,6547,273,1,2/21/2017 11:41:57 PM,0.6046511627906976744,0.5454545454545454545,
1.72068700041021E+15,DM-FOOT,78,129,60.4651162790697674,78,143,54.5454545454545455,6546,6547,273,1,2/22/2017 11:43:58 PM,0.6046511627906976744,0.5454545454545454545,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,2/23/2017 11:39:05 PM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,2/24/2017 11:40:24 PM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,80,129,62.0155038759689922,80,142,56.3380281690140845,6546,6547,273,1,2/26/2017 11:42:31 PM,0.6201550387596899224,0.5633802816901408450,
1.72068700041021E+15,DM-FOOT,80,129,62.0155038759689922,80,142,56.3380281690140845,6546,6547,273,1,2/27/2017 11:37:56 PM,0.6201550387596899224,0.5633802816901408450,
1.72068700041021E+15,DM-FOOT,80,129,62.0155038759689922,80,142,56.3380281690140845,6546,6547,273,1,2/28/2017 11:43:06 PM,0.6201550387596899224,0.5633802816901408450,
1.72068700041021E+15,DM-FOOT,80,129,62.0155038759689922,80,142,56.3380281690140845,6546,6547,273,1,3/1/2017 11:34:57 PM,0.6201550387596899224,0.5633802816901408450,
1.72068700041021E+15,DM-FOOT,80,129,62.0155038759689922,80,142,56.3380281690140845,6546,6547,273,1,3/2/2017 11:45:29 PM,0.6201550387596899224,0.5633802816901408450,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,3/3/2017 11:37:08 PM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,3/5/2017 11:41:18 PM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,3/6/2017 11:38:10 PM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,79,129,61.2403100775193798,79,142,55.6338028169014085,6546,6547,273,1,3/8/2017 4:24:41 AM,0.6124031007751937984,0.5563380281690140845,
1.72068700041021E+15,DM-FOOT,79,128,61.7187500000000000,79,141,56.0283687943262411,6546,6547,273,1,3/8/2017 11:38:37 PM,0.6171875000000000000,0.5602836879432624113,
