PVID,metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,seen_num_over_denom,all_num_over_denom,
1.37449758310061E+15,COLORECTAL,156,249,62.6506024096385542,183,318,57.5471698113207547,6564,6565,273,1,1/1/2017 11:42:44 PM,0.6265060240963855421,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,249,62.6506024096385542,183,318,57.5471698113207547,6564,6565,273,1,1/2/2017 11:44:21 PM,0.6265060240963855421,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,249,62.6506024096385542,183,318,57.5471698113207547,6564,6565,273,1,1/3/2017 11:39:02 PM,0.6265060240963855421,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,249,62.6506024096385542,183,318,57.5471698113207547,6564,6565,273,1,1/4/2017 11:37:14 PM,0.6265060240963855421,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,249,62.6506024096385542,183,318,57.5471698113207547,6564,6565,273,1,1/5/2017 11:42:58 PM,0.6265060240963855421,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,248,62.9032258064516129,183,318,57.5471698113207547,6564,6565,273,1,1/6/2017 11:42:50 PM,0.6290322580645161290,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,156,248,62.9032258064516129,183,318,57.5471698113207547,6564,6565,273,1,1/8/2017 11:42:46 PM,0.6290322580645161290,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,157,249,63.0522088353413655,183,318,57.5471698113207547,6564,6565,273,1,1/9/2017 11:42:11 PM,0.6305220883534136546,0.5754716981132075471,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,318,57.2327044025157233,6564,6565,273,1,1/10/2017 11:46:16 PM,0.6250000000000000000,0.5723270440251572327,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,318,57.2327044025157233,6564,6565,273,1,1/11/2017 11:41:28 PM,0.6250000000000000000,0.5723270440251572327,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,318,57.2327044025157233,6564,6565,273,1,1/12/2017 11:42:05 PM,0.6250000000000000000,0.5723270440251572327,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,318,57.2327044025157233,6564,6565,273,1,1/13/2017 11:45:01 PM,0.6250000000000000000,0.5723270440251572327,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,318,57.2327044025157233,6564,6565,273,1,1/15/2017 11:47:15 PM,0.6250000000000000000,0.5723270440251572327,
1.37449758310061E+15,COLORECTAL,155,248,62.5000000000000000,182,319,57.0532915360501567,6564,6565,273,1,1/16/2017 11:39:40 PM,0.6250000000000000000,0.5705329153605015673,
1.37449758310061E+15,COLORECTAL,153,244,62.7049180327868852,183,319,57.3667711598746082,6564,6565,273,1,1/17/2017 11:44:24 PM,0.6270491803278688524,0.5736677115987460815,
1.37449758310061E+15,COLORECTAL,153,244,62.7049180327868852,183,319,57.3667711598746082,6564,6565,273,1,1/18/2017 11:44:04 PM,0.6270491803278688524,0.5736677115987460815,
1.37449758310061E+15,COLORECTAL,153,245,62.4489795918367347,183,320,57.1875000000000000,6564,6565,273,1,1/19/2017 11:40:53 PM,0.6244897959183673469,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,245,62.4489795918367347,183,320,57.1875000000000000,6564,6565,273,1,1/20/2017 11:44:59 PM,0.6244897959183673469,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,245,62.4489795918367347,183,320,57.1875000000000000,6564,6565,273,1,1/22/2017 11:36:06 PM,0.6244897959183673469,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,245,62.4489795918367347,183,320,57.1875000000000000,6564,6565,273,1,1/23/2017 11:38:09 PM,0.6244897959183673469,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,246,62.1951219512195122,183,320,57.1875000000000000,6564,6565,273,1,1/24/2017 11:35:47 PM,0.6219512195121951219,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,246,62.1951219512195122,183,320,57.1875000000000000,6564,6565,273,1,1/25/2017 11:44:02 PM,0.6219512195121951219,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,153,246,62.1951219512195122,183,320,57.1875000000000000,6564,6565,273,1,1/26/2017 11:43:30 PM,0.6219512195121951219,0.5718750000000000000,
1.37449758310061E+15,COLORECTAL,152,245,62.0408163265306122,183,321,57.0093457943925234,6564,6565,273,1,1/27/2017 11:40:25 PM,0.6204081632653061224,0.5700934579439252336,
1.37449758310061E+15,COLORECTAL,151,245,61.6326530612244898,182,321,56.6978193146417445,6564,6565,273,1,1/29/2017 11:42:15 PM,0.6163265306122448979,0.5669781931464174454,
1.37449758310061E+15,COLORECTAL,152,246,61.7886178861788618,182,321,56.6978193146417445,6564,6565,273,1,1/30/2017 11:44:59 PM,0.6178861788617886178,0.5669781931464174454,
1.37449758310061E+15,COLORECTAL,151,245,61.6326530612244898,182,321,56.6978193146417445,6564,6565,273,1,1/31/2017 11:47:45 PM,0.6163265306122448979,0.5669781931464174454,
1.37449758310061E+15,COLORECTAL,151,245,61.6326530612244898,182,321,56.6978193146417445,6564,6565,273,1,2/1/2017 11:47:44 PM,0.6163265306122448979,0.5669781931464174454,
1.37449758310061E+15,COLORECTAL,151,245,61.6326530612244898,182,321,56.6978193146417445,6564,6565,273,1,2/2/2017 11:45:08 PM,0.6163265306122448979,0.5669781931464174454,
