PVID,metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,seen_num_over_denom,all_num_over_denom,
1.37449746300061E+15,COLORECTAL,316,406,77.8325123152709360,348,471,73.8853503184713376,6564,6565,273,1,1/1/2017 11:42:44 PM,0.7783251231527093596,0.7388535031847133757,
1.37449746300061E+15,COLORECTAL,316,406,77.8325123152709360,348,471,73.8853503184713376,6564,6565,273,1,1/2/2017 11:44:21 PM,0.7783251231527093596,0.7388535031847133757,
1.37449746300061E+15,COLORECTAL,318,407,78.1326781326781327,349,471,74.0976645435244161,6564,6565,273,1,1/3/2017 11:39:02 PM,0.7813267813267813267,0.7409766454352441613,
1.37449746300061E+15,COLORECTAL,319,408,78.1862745098039216,349,471,74.0976645435244161,6564,6565,273,1,1/4/2017 11:37:14 PM,0.7818627450980392156,0.7409766454352441613,
1.37449746300061E+15,COLORECTAL,319,408,78.1862745098039216,349,471,74.0976645435244161,6564,6565,273,1,1/5/2017 11:42:58 PM,0.7818627450980392156,0.7409766454352441613,
1.37449746300061E+15,COLORECTAL,320,408,78.4313725490196078,350,471,74.3099787685774947,6564,6565,273,1,1/6/2017 11:42:50 PM,0.7843137254901960784,0.7430997876857749469,
1.37449746300061E+15,COLORECTAL,319,407,78.3783783783783784,349,470,74.2553191489361702,6564,6565,273,1,1/8/2017 11:42:46 PM,0.7837837837837837837,0.7425531914893617021,
1.37449746300061E+15,COLORECTAL,319,408,78.1862745098039216,349,470,74.2553191489361702,6564,6565,273,1,1/9/2017 11:42:11 PM,0.7818627450980392156,0.7425531914893617021,
1.37449746300061E+15,COLORECTAL,320,408,78.4313725490196078,351,470,74.6808510638297872,6564,6565,273,1,1/10/2017 11:46:16 PM,0.7843137254901960784,0.7468085106382978723,
1.37449746300061E+15,COLORECTAL,321,408,78.6764705882352941,352,470,74.8936170212765957,6564,6565,273,1,1/11/2017 11:41:28 PM,0.7867647058823529411,0.7489361702127659574,
1.37449746300061E+15,COLORECTAL,323,409,78.9731051344743276,353,471,74.9469214437367304,6564,6565,273,1,1/12/2017 11:42:05 PM,0.7897310513447432762,0.7494692144373673036,
1.37449746300061E+15,COLORECTAL,323,409,78.9731051344743276,353,471,74.9469214437367304,6564,6565,273,1,1/13/2017 11:45:01 PM,0.7897310513447432762,0.7494692144373673036,
1.37449746300061E+15,COLORECTAL,322,408,78.9215686274509804,353,471,74.9469214437367304,6564,6565,273,1,1/15/2017 11:47:15 PM,0.7892156862745098039,0.7494692144373673036,
1.37449746300061E+15,COLORECTAL,322,408,78.9215686274509804,353,471,74.9469214437367304,6564,6565,273,1,1/16/2017 11:39:40 PM,0.7892156862745098039,0.7494692144373673036,
1.37449746300061E+15,COLORECTAL,323,408,79.1666666666666667,354,471,75.1592356687898089,6564,6565,273,1,1/17/2017 11:44:24 PM,0.7916666666666666666,0.7515923566878980891,
1.37449746300061E+15,COLORECTAL,324,409,79.2176039119804401,354,471,75.1592356687898089,6564,6565,273,1,1/18/2017 11:44:04 PM,0.7921760391198044009,0.7515923566878980891,
1.37449746300061E+15,COLORECTAL,324,409,79.2176039119804401,354,471,75.1592356687898089,6564,6565,273,1,1/19/2017 11:40:53 PM,0.7921760391198044009,0.7515923566878980891,
1.37449746300061E+15,COLORECTAL,324,409,79.2176039119804401,354,471,75.1592356687898089,6564,6565,273,1,1/20/2017 11:44:59 PM,0.7921760391198044009,0.7515923566878980891,
1.37449746300061E+15,COLORECTAL,325,409,79.4621026894865526,355,471,75.3715498938428875,6564,6565,273,1,1/22/2017 11:36:06 PM,0.7946210268948655256,0.7537154989384288747,
1.37449746300061E+15,COLORECTAL,325,409,79.4621026894865526,355,471,75.3715498938428875,6564,6565,273,1,1/23/2017 11:38:09 PM,0.7946210268948655256,0.7537154989384288747,
1.37449746300061E+15,COLORECTAL,324,409,79.2176039119804401,354,471,75.1592356687898089,6564,6565,273,1,1/24/2017 11:35:47 PM,0.7921760391198044009,0.7515923566878980891,
1.37449746300061E+15,COLORECTAL,322,407,79.1154791154791155,353,471,74.9469214437367304,6564,6565,273,1,1/25/2017 11:44:02 PM,0.7911547911547911547,0.7494692144373673036,
1.37449746300061E+15,COLORECTAL,320,406,78.8177339901477833,352,471,74.7346072186836518,6564,6565,273,1,1/26/2017 11:43:30 PM,0.7881773399014778325,0.7473460721868365180,
1.37449746300061E+15,COLORECTAL,320,406,78.8177339901477833,352,471,74.7346072186836518,6564,6565,273,1,1/27/2017 11:40:25 PM,0.7881773399014778325,0.7473460721868365180,
1.37449746300061E+15,COLORECTAL,319,406,78.5714285714285714,351,471,74.5222929936305732,6564,6565,273,1,1/29/2017 11:42:15 PM,0.7857142857142857142,0.7452229299363057324,
1.37449746300061E+15,COLORECTAL,320,408,78.4313725490196078,350,471,74.3099787685774947,6564,6565,273,1,1/30/2017 11:44:59 PM,0.7843137254901960784,0.7430997876857749469,
1.37449746300061E+15,COLORECTAL,320,407,78.6240786240786241,350,471,74.3099787685774947,6564,6565,273,1,1/31/2017 11:47:45 PM,0.7862407862407862407,0.7430997876857749469,
1.37449746300061E+15,COLORECTAL,320,407,78.6240786240786241,350,471,74.3099787685774947,6564,6565,273,1,2/1/2017 11:47:44 PM,0.7862407862407862407,0.7430997876857749469,
1.37449746300061E+15,COLORECTAL,321,409,78.4841075794621027,350,471,74.3099787685774947,6564,6565,273,1,2/2/2017 11:45:08 PM,0.7848410757946210268,0.7430997876857749469,
