PVID,metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,seen_num_over_denom,all_num_over_denom,
1.72068700031021E+15,PAP,100,164,60.9756097560975610,124,319,38.8714733542319749,6598,6599,273,1,2/13/2017 11:40:45 PM,0.6097560975609756097,0.3887147335423197492,
1.72068700031021E+15,PAP,99,163,60.7361963190184049,124,317,39.1167192429022082,6598,6599,273,1,2/14/2017 11:42:22 PM,0.6073619631901840490,0.3911671924290220820,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,124,316,39.2405063291139241,6598,6599,273,1,2/15/2017 11:38:16 PM,0.6049382716049382716,0.3924050632911392405,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,123,316,38.9240506329113924,6598,6599,273,1,2/16/2017 11:41:05 PM,0.6049382716049382716,0.3892405063291139240,
1.72068700031021E+15,PAP,98,163,60.1226993865030675,123,316,38.9240506329113924,6598,6599,273,1,2/17/2017 11:38:43 PM,0.6012269938650306748,0.3892405063291139240,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,123,315,39.0476190476190476,6598,6599,273,1,2/19/2017 11:40:48 PM,0.6049382716049382716,0.3904761904761904761,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,123,315,39.0476190476190476,6598,6599,273,1,2/20/2017 11:43:58 PM,0.6049382716049382716,0.3904761904761904761,
1.72068700031021E+15,PAP,98,161,60.8695652173913043,123,315,39.0476190476190476,6598,6599,273,1,2/21/2017 11:42:51 PM,0.6086956521739130434,0.3904761904761904761,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,123,314,39.1719745222929936,6598,6599,273,1,2/22/2017 11:44:53 PM,0.6049382716049382716,0.3917197452229299363,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,122,313,38.9776357827476038,6598,6599,273,1,2/23/2017 11:39:59 PM,0.6024844720496894409,0.3897763578274760383,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,122,309,39.4822006472491909,6598,6599,273,1,2/24/2017 11:41:18 PM,0.6024844720496894409,0.3948220064724919093,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,122,309,39.4822006472491909,6598,6599,273,1,2/26/2017 11:43:27 PM,0.6024844720496894409,0.3948220064724919093,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,122,311,39.2282958199356913,6598,6599,273,1,2/27/2017 11:38:50 PM,0.6024844720496894409,0.3922829581993569131,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,121,309,39.1585760517799353,6598,6599,273,1,2/28/2017 11:44:00 PM,0.6024844720496894409,0.3915857605177993527,
1.72068700031021E+15,PAP,97,160,60.6250000000000000,121,307,39.4136807817589577,6598,6599,273,1,3/1/2017 11:35:45 PM,0.6062500000000000000,0.3941368078175895765,
1.72068700031021E+15,PAP,97,160,60.6250000000000000,121,307,39.4136807817589577,6598,6599,273,1,3/2/2017 11:46:17 PM,0.6062500000000000000,0.3941368078175895765,
1.72068700031021E+15,PAP,97,161,60.2484472049689441,121,308,39.2857142857142857,6598,6599,273,1,3/3/2017 11:37:56 PM,0.6024844720496894409,0.3928571428571428571,
1.72068700031021E+15,PAP,96,160,60.0000000000000000,120,307,39.0879478827361564,6598,6599,273,1,3/5/2017 11:42:06 PM,0.6000000000000000000,0.3908794788273615635,
1.72068700031021E+15,PAP,96,160,60.0000000000000000,120,307,39.0879478827361564,6598,6599,273,1,3/6/2017 11:38:58 PM,0.6000000000000000000,0.3908794788273615635,
1.72068700031021E+15,PAP,96,161,59.6273291925465839,120,307,39.0879478827361564,6598,6599,273,1,3/8/2017 4:25:29 AM,0.5962732919254658385,0.3908794788273615635,
1.72068700031021E+15,PAP,96,161,59.6273291925465839,120,307,39.0879478827361564,6598,6599,273,1,3/8/2017 11:39:25 PM,0.5962732919254658385,0.3908794788273615635,
1.72068700031021E+15,PAP,97,162,59.8765432098765432,121,307,39.4136807817589577,6598,6599,273,1,3/9/2017 11:42:54 PM,0.5987654320987654320,0.3941368078175895765,
1.72068700031021E+15,PAP,98,162,60.4938271604938272,121,307,39.4136807817589577,6598,6599,273,1,3/10/2017 11:38:28 PM,0.6049382716049382716,0.3941368078175895765,
