PVID,metricname,seen_num,seen_denom,ptsseen_avg,all_num,all_denom,ptsall_avg,seen_norptid,all_norptid,metricarea_id,db_rsid,lastupdate,seen_num_over_denom,all_num_over_denom,
1.37449722310061E+15,DM-EYE,66,183,36.0655737704918033,66,197,33.5025380710659898,6544,6545,273,1,6/12/2017 12:10:03 AM,0.3606557377049180327,0.3350253807106598984,
1.37449722310061E+15,DM-EYE,66,183,36.0655737704918033,66,192,34.3750000000000000,6544,6545,273,1,6/13/2017 12:06:37 AM,0.3606557377049180327,0.3437500000000000000,
1.37449722310061E+15,DM-EYE,66,183,36.0655737704918033,66,192,34.3750000000000000,6544,6545,273,1,6/14/2017 12:08:56 AM,0.3606557377049180327,0.3437500000000000000,
1.37449722310061E+15,DM-EYE,66,182,36.2637362637362637,66,190,34.7368421052631579,6544,6545,273,1,6/15/2017 12:14:54 AM,0.3626373626373626373,0.3473684210526315789,
1.37449722310061E+15,DM-EYE,67,182,36.8131868131868132,67,190,35.2631578947368421,6544,6545,273,1,6/16/2017 12:12:29 AM,0.3681318681318681318,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,67,182,36.8131868131868132,67,190,35.2631578947368421,6544,6545,273,1,6/17/2017 12:13:17 AM,0.3681318681318681318,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,67,182,36.8131868131868132,67,190,35.2631578947368421,6544,6545,273,1,6/19/2017 12:10:56 AM,0.3681318681318681318,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,67,182,36.8131868131868132,67,190,35.2631578947368421,6544,6545,273,1,6/20/2017 12:11:10 AM,0.3681318681318681318,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,67,182,36.8131868131868132,67,190,35.2631578947368421,6544,6545,273,1,6/21/2017 12:10:05 AM,0.3681318681318681318,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,67,181,37.0165745856353591,67,190,35.2631578947368421,6544,6545,273,1,6/22/2017 12:10:48 AM,0.3701657458563535911,0.3526315789473684210,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/23/2017 12:11:41 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/24/2017 12:09:03 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/26/2017 12:10:59 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/27/2017 12:06:13 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/28/2017 12:06:44 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,180,36.6666666666666667,66,189,34.9206349206349206,6544,6545,273,1,6/29/2017 12:05:28 AM,0.3666666666666666666,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,6/30/2017 12:09:57 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/1/2017 12:11:27 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/3/2017 12:04:38 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/4/2017 12:11:03 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/5/2017 12:07:35 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/6/2017 12:10:55 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/7/2017 12:08:56 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/8/2017 12:03:09 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,64,181,35.3591160220994475,64,189,33.8624338624338624,6544,6545,273,1,7/10/2017 12:01:11 AM,0.3535911602209944751,0.3386243386243386243,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/11/2017 12:08:34 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,64,181,35.3591160220994475,64,189,33.8624338624338624,6544,6545,273,1,7/12/2017 12:11:44 AM,0.3535911602209944751,0.3386243386243386243,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/13/2017 12:05:30 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/14/2017 12:07:18 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/15/2017 12:08:35 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/17/2017 12:07:29 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/18/2017 12:06:19 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,65,181,35.9116022099447514,65,189,34.3915343915343915,6544,6545,273,1,7/19/2017 12:11:52 AM,0.3591160220994475138,0.3439153439153439153,
1.37449722310061E+15,DM-EYE,68,181,37.5690607734806630,68,189,35.9788359788359788,6544,6545,273,1,7/20/2017 12:08:38 AM,0.3756906077348066298,0.3597883597883597883,
1.37449722310061E+15,DM-EYE,68,181,37.5690607734806630,68,189,35.9788359788359788,6544,6545,273,1,7/21/2017 12:10:28 AM,0.3756906077348066298,0.3597883597883597883,
1.37449722310061E+15,DM-EYE,68,181,37.5690607734806630,68,189,35.9788359788359788,6544,6545,273,1,7/22/2017 12:09:01 AM,0.3756906077348066298,0.3597883597883597883,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/24/2017 12:04:12 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/25/2017 12:04:14 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/26/2017 12:10:14 AM,0.3646408839779005524,0.3492063492063492063,
1.37449722310061E+15,DM-EYE,66,181,36.4640883977900552,66,189,34.9206349206349206,6544,6545,273,1,7/27/2017 12:05:50 AM,0.3646408839779005524,0.3492063492063492063,
